Eventid,Name,Sysmon
255,SYSMON_ERROR,9.00,UtcTime,ID,Description
1,SYSMON_CREATE_PROCESS,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine
2,SYSMON_FILE_TIME,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,TargetFilename,CreationUtcTime,PreviousCreationUtcTime
3,SYSMON_NETWORK_CONNECT,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,User,Protocol,Initiated,SourceIsIpv6,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIsIpv6,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
4,SYSMON_SERVICE_STATE_CHANGE,9.00,UtcTime,State,Version,SchemaVersion
5,SYSMON_PROCESS_TERMINATE,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image
6,SYSMON_DRIVER_LOAD,9.00,RuleName,UtcTime,ImageLoaded,Hashes,Signed,Signature,SignatureStatus
7,SYSMON_IMAGE_LOAD,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,ImageLoaded,FileVersion,Description,Product,Company,Hashes,Signed,Signature,SignatureStatus
8,SYSMON_CREATE_REMOTE_THREAD,9.00,RuleName,UtcTime,SourceProcessGuid,SourceProcessId,SourceImage,TargetProcessGuid,TargetProcessId,TargetImage,NewThreadId,StartAddress,StartModule,StartFunction
9,SYSMON_RAWACCESS_READ,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,Device
10,SYSMON_ACCESS_PROCESS,9.00,RuleName,UtcTime,SourceProcessGUID,SourceProcessId,SourceThreadId,SourceImage,TargetProcessGUID,TargetProcessId,TargetImage,GrantedAccess,CallTrace
11,SYSMON_FILE_CREATE,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,TargetFilename,CreationUtcTime
12,SYSMON_REG_KEY,9.00,RuleName,EventType,UtcTime,ProcessGuid,ProcessId,Image,TargetObject
13,SYSMON_REG_SETVALUE,9.00,RuleName,EventType,UtcTime,ProcessGuid,ProcessId,Image,TargetObject,Details
14,SYSMON_REG_NAME,9.00,RuleName,EventType,UtcTime,ProcessGuid,ProcessId,Image,TargetObject,NewName
15,SYSMON_FILE_CREATE_STREAM_HASH,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,TargetFilename,CreationUtcTime,Hash
16,SYSMON_SERVICE_CONFIGURATION_CHANGE,9.00,UtcTime,Configuration,ConfigurationFileHash
17,SYSMON_CREATE_NAMEDPIPE,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,PipeName,Image
18,SYSMON_CONNECT_NAMEDPIPE,9.00,RuleName,UtcTime,ProcessGuid,ProcessId,PipeName,Image
19,SYSMON_WMI_FILTER,9.00,RuleName,EventType,UtcTime,Operation,User,EventNamespace,Name,Query
20,SYSMON_WMI_CONSUMER,9.00,RuleName,EventType,UtcTime,Operation,User,Name,Type,Destination
21,SYSMON_WMI_BINDING,9.00,RuleName,EventType,UtcTime,Operation,User,Consumer,Filter
255,SYSMON_ERROR,10.00,UtcTime,ID,Description
1,SYSMON_CREATE_PROCESS,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine
2,SYSMON_FILE_TIME,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,TargetFilename,CreationUtcTime,PreviousCreationUtcTime
3,SYSMON_NETWORK_CONNECT,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,User,Protocol,Initiated,SourceIsIpv6,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIsIpv6,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
4,SYSMON_SERVICE_STATE_CHANGE,10.00,UtcTime,State,Version,SchemaVersion
5,SYSMON_PROCESS_TERMINATE,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image
6,SYSMON_DRIVER_LOAD,10.00,RuleName,UtcTime,ImageLoaded,Hashes,Signed,Signature,SignatureStatus
7,SYSMON_IMAGE_LOAD,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,ImageLoaded,FileVersion,Description,Product,Company,OriginalFileName,Hashes,Signed,Signature,SignatureStatus
8,SYSMON_CREATE_REMOTE_THREAD,10.00,RuleName,UtcTime,SourceProcessGuid,SourceProcessId,SourceImage,TargetProcessGuid,TargetProcessId,TargetImage,NewThreadId,StartAddress,StartModule,StartFunction
9,SYSMON_RAWACCESS_READ,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,Device
10,SYSMON_ACCESS_PROCESS,10.00,RuleName,UtcTime,SourceProcessGUID,SourceProcessId,SourceThreadId,SourceImage,TargetProcessGUID,TargetProcessId,TargetImage,GrantedAccess,CallTrace
11,SYSMON_FILE_CREATE,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,TargetFilename,CreationUtcTime
12,SYSMON_REG_KEY,10.00,RuleName,EventType,UtcTime,ProcessGuid,ProcessId,Image,TargetObject
13,SYSMON_REG_SETVALUE,10.00,RuleName,EventType,UtcTime,ProcessGuid,ProcessId,Image,TargetObject,Details
14,SYSMON_REG_NAME,10.00,RuleName,EventType,UtcTime,ProcessGuid,ProcessId,Image,TargetObject,NewName
15,SYSMON_FILE_CREATE_STREAM_HASH,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,TargetFilename,CreationUtcTime,Hash
16,SYSMON_SERVICE_CONFIGURATION_CHANGE,10.00,UtcTime,Configuration,ConfigurationFileHash
17,SYSMON_CREATE_NAMEDPIPE,10.00,RuleName,EventType,UtcTime,ProcessGuid,ProcessId,PipeName,Image
18,SYSMON_CONNECT_NAMEDPIPE,10.00,RuleName,EventType,UtcTime,ProcessGuid,ProcessId,PipeName,Image
19,SYSMON_WMI_FILTER,10.00,RuleName,EventType,UtcTime,Operation,User,EventNamespace,Name,Query
20,SYSMON_WMI_CONSUMER,10.00,RuleName,EventType,UtcTime,Operation,User,Name,Type,Destination
21,SYSMON_WMI_BINDING,10.00,RuleName,EventType,UtcTime,Operation,User,Consumer,Filter
22,SYSMON_DNS_QUERY,10.00,RuleName,UtcTime,ProcessGuid,ProcessId,QueryName,QueryStatus,QueryResults,Image
255,SYSMON_ERROR,11.00,UtcTime,ID,Description
1,SYSMON_CREATE_PROCESS,11.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine
2,SYSMON_FILE_TIME,11.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,TargetFilename,CreationUtcTime,PreviousCreationUtcTime
3,SYSMON_NETWORK_CONNECT,11.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image,User,Protocol,Initiated,SourceIsIpv6,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIsIpv6,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
4,SYSMON_SERVICE_STATE_CHANGE,11.00,UtcTime,State,Version,SchemaVersion
5,SYSMON_PROCESS_TERMINATE,11.00,RuleName,UtcTime,ProcessGuid,ProcessId,Image
6,SYSMON_DRIVER_LOAD,11.00,RuleName,UtcTime,ImageLoaded,Hashes,Signed,Signature,SignatureStatus
